localidade,data,precipitacao,pressao_atmosferica,radiacao_solar_global,temperatura_bulbo_seco,temperatura_orvalho,umidade_relativa,velocidade_vento
PEDRO AFONSO,2020-08-06T00:00:00Z,0.0,992.49,1671.61,27.66,21.08,70.67,0.7
PEDRO AFONSO,2020-08-07T00:00:00Z,0.0,990.85,1650.33,25.85,16.85,64.25,0.82
PEDRO AFONSO,2020-08-08T00:00:00Z,0.0,995.01,1745.27,24.96,14.2,56.96,1.14
PEDRO AFONSO,2020-08-09T00:00:00Z,0.0,987.86,1972.02,29.17,13.23,43.29,0.98
PEDRO AFONSO,2020-08-10T00:00:00Z,0.0,989.38,1465.48,31.15,17.98,50.08,0.67
PEDRO AFONSO,2020-08-11T00:00:00Z,0.0,989.43,1981.96,29.37,20.62,64.33,0.95
PEDRO AFONSO,2020-08-12T00:00:00Z,0.0,990.54,1939.68,27.77,21.24,68.92,0.25
PEDRO AFONSO,2020-09-01T00:00:00Z,0.0,990.89,1872.54,26.03,23.56,86.38,0.14
PEDRO AFONSO,2020-09-02T00:00:00Z,1.8,992.85,1919.32,24.91,21.9,84.29,0.74
PEDRO AFONSO,2020-09-03T00:00:00Z,1.8,990.75,1965.85,26.38,23.06,83.12,0.84
PEDRO AFONSO,2020-09-04T00:00:00Z,13.2,989.67,1686.43,26.32,23.33,84.04,1.14
PEDRO AFONSO,2020-09-05T00:00:00Z,0.0,991.95,1919.32,27.6,22.98,77.75,1.07
PEDRO AFONSO,2020-09-06T00:00:00Z,0.0,991.57,1612.35,27.48,20.85,70.71,0.74
PEDRO AFONSO,2020-09-07T00:00:00Z,0.0,992.3,1276.63,25.96,15.66,60.17,1.05
PEDRO AFONSO,2020-09-08T00:00:00Z,0.0,994.17,1854.29,25.4,14.85,57.79,1.1
PEDRO AFONSO,2020-09-09T00:00:00Z,0.0,989.69,1928.99,29.38,14.52,45.83,0.98
PEDRO AFONSO,2020-09-10T00:00:00Z,0.0,988.75,1651.67,31.6,18.93,49.79,1.22
PEDRO AFONSO,2020-09-11T00:00:00Z,0.0,988.96,992.03,29.77,20.32,60.67,0.68
PEDRO AFONSO,2020-09-12T00:00:00Z,35.2,991.45,1351.24,24.22,21.28,84.29,0.14
PEDRO AFONSO,2020-10-01T00:00:00Z,0.2,989.73,1805.81,27.82,22.93,77.04,0.57
PEDRO AFONSO,2020-10-02T00:00:00Z,7.0,992.2,1896.97,26.45,22.0,77.75,0.8
PEDRO AFONSO,2020-10-03T00:00:00Z,6.8,990.6,1742.42,26.62,23.43,83.5,1.19
PEDRO AFONSO,2020-10-04T00:00:00Z,0.0,989.7,1626.11,27.32,23.36,80.75,0.61
PEDRO AFONSO,2020-10-05T00:00:00Z,16.8,993.05,995.68,26.48,22.35,79.88,1.09
PEDRO AFONSO,2020-10-06T00:00:00Z,0.0,991.4,653.29,27.27,20.6,70.46,0.69
PEDRO AFONSO,2020-10-07T00:00:00Z,0.0,991.4,1733.3,26.1,16.3,60.33,1.12
PEDRO AFONSO,2020-10-08T00:00:00Z,0.0,991.55,1715.72,26.79,15.73,56.88,0.99
PEDRO AFONSO,2020-10-09T00:00:00Z,0.0,991.03,1742.42,30.4,12.79,39.62,1.12
PEDRO AFONSO,2020-10-10T00:00:00Z,8.4,990.55,1774.61,26.6,20.12,69.04,1.55
PEDRO AFONSO,2020-10-11T00:00:00Z,0.0,988.82,1135.56,29.88,21.2,63.17,0.51
PEDRO AFONSO,2020-10-12T00:00:00Z,0.2,990.72,1370.52,25.49,21.56,80.21,0.23
PEDRO AFONSO,2020-11-01T00:00:00Z,6.2,989.0,1073.61,27.15,23.25,80.21,1.18
PEDRO AFONSO,2020-11-02T00:00:00Z,4.8,990.2,1265.69,26.38,23.18,83.88,0.49
PEDRO AFONSO,2020-11-03T00:00:00Z,13.2,989.48,1641.55,25.35,22.79,86.5,1.05
PEDRO AFONSO,2020-11-04T00:00:00Z,0.0,990.62,1922.41,26.74,22.62,78.96,1.38
PEDRO AFONSO,2020-11-05T00:00:00Z,0.0,992.64,1636.45,27.0,20.92,71.38,1.3
PEDRO AFONSO,2020-11-06T00:00:00Z,0.0,991.92,1649.18,27.58,20.47,69.12,1.0
PEDRO AFONSO,2020-11-07T00:00:00Z,0.0,991.57,1617.7,26.38,18.34,66.12,0.75
PEDRO AFONSO,2020-11-08T00:00:00Z,0.0,990.33,1707.45,27.82,16.2,54.46,0.92
PEDRO AFONSO,2020-11-09T00:00:00Z,0.0,989.04,1706.16,29.52,11.98,40.0,0.94
PEDRO AFONSO,2020-11-10T00:00:00Z,7.0,991.85,1725.82,25.09,20.88,78.17,1.18
PEDRO AFONSO,2020-11-11T00:00:00Z,0.0,988.5,1474.08,29.69,20.86,62.88,0.85
PEDRO AFONSO,2020-11-12T00:00:00Z,3.6,990.09,1182.28,26.17,21.65,78.12,0.57
PEDRO AFONSO,2020-12-01T00:00:00Z,0.4,990.44,1543.5,26.79,23.14,81.12,0.88
PEDRO AFONSO,2020-12-02T00:00:00Z,14.0,989.64,1660.64,25.51,22.92,86.29,0.85
PEDRO AFONSO,2020-12-03T00:00:00Z,2.4,989.66,1996.37,26.28,23.03,83.25,0.82
PEDRO AFONSO,2020-12-04T00:00:00Z,0.0,991.32,1434.04,26.69,22.68,79.83,1.03
PEDRO AFONSO,2020-12-05T00:00:00Z,0.0,991.3,1750.58,27.28,21.48,72.96,0.89
PEDRO AFONSO,2020-12-06T00:00:00Z,0.0,990.98,918.53,27.19,19.76,68.25,0.98
PEDRO AFONSO,2020-12-07T00:00:00Z,0.0,991.51,1719.17,26.6,17.42,62.92,0.97
PEDRO AFONSO,2020-12-08T00:00:00Z,0.0,989.72,1713.75,27.24,16.0,56.29,0.82
PEDRO AFONSO,2020-12-09T00:00:00Z,0.0,989.42,1641.55,28.92,9.84,36.42,1.07
PEDRO AFONSO,2020-12-10T00:00:00Z,0.0,991.25,1684.59,26.55,19.87,70.08,0.65
PEDRO AFONSO,2020-12-11T00:00:00Z,0.0,988.22,1718.41,29.34,21.1,63.46,1.21
PEDRO AFONSO,2020-12-12T00:00:00Z,5.2,989.75,985.17,26.34,22.33,80.0,0.28
PEDRO AFONSO,2021-01-01T00:00:00Z,0.0,989.41,1539.53,28.5,22.6,72.17,0.74
PEDRO AFONSO,2021-01-02T00:00:00Z,0.0,988.66,1648.1,26.79,21.63,75.54,0.83
PEDRO AFONSO,2021-01-03T00:00:00Z,36.2,986.9,3437.1,24.19,22.2,89.08,0.02
PEDRO AFONSO,2021-01-04T00:00:00Z,12.0,987.66,1894.98,25.28,22.82,86.46,0.05
PEDRO AFONSO,2021-01-05T00:00:00Z,0.2,991.33,129.86,26.82,22.3,77.5,0.34
PEDRO AFONSO,2021-01-06T00:00:00Z,0.0,990.32,1502.84,26.43,18.83,68.58,0.1
PEDRO AFONSO,2021-01-07T00:00:00Z,0.0,994.1,1612.77,25.77,16.03,57.0,0.1
PEDRO AFONSO,2021-01-08T00:00:00Z,0.0,996.34,1628.72,32.9,14.83,34.14,2.34
PEDRO AFONSO,2021-01-09T00:00:00Z,0.0,991.16,1752.71,32.4,17.84,42.8,0.06
PEDRO AFONSO,2021-01-10T00:00:00Z,0.0,990.55,1776.37,30.72,19.2,50.75,1.3
PEDRO AFONSO,2021-01-11T00:00:00Z,0.0,992.1,1143.33,27.17,22.73,77.0,0.0
PEDRO AFONSO,2021-01-12T00:00:00Z,0.0,990.43,1963.17,28.0,23.2,75.67,0.0
PEDRO AFONSO,2021-02-01T00:00:00Z,24.2,988.66,543.61,27.35,22.76,77.17,0.59
PEDRO AFONSO,2021-02-02T00:00:00Z,3.6,988.88,1290.06,25.75,22.16,82.12,0.86
PEDRO AFONSO,2021-02-03T00:00:00Z,1.6,988.53,1752.71,24.62,22.13,86.96,0.0
PEDRO AFONSO,2021-02-04T00:00:00Z,11.4,989.97,753.66,25.66,22.8,85.04,0.09
PEDRO AFONSO,2021-02-05T00:00:00Z,0.2,991.38,961.87,27.17,22.2,76.5,0.21
PEDRO AFONSO,2021-02-06T00:00:00Z,0.0,989.92,1765.83,26.58,19.4,69.17,0.11
PEDRO AFONSO,2021-02-07T00:00:00Z,0.0,988.68,1952.8,26.0,22.75,82.67,0.93
PEDRO AFONSO,2021-02-08T00:00:00Z,0.0,990.07,1364.01,26.77,22.54,78.62,0.16
PEDRO AFONSO,2021-02-09T00:00:00Z,0.0,992.42,1633.75,32.4,16.7,40.5,0.4
PEDRO AFONSO,2021-02-10T00:00:00Z,0.0,987.26,1712.88,33.34,19.68,45.2,1.54
PEDRO AFONSO,2021-02-11T00:00:00Z,0.0,992.23,968.85,27.33,22.53,75.33,0.0
PEDRO AFONSO,2021-02-12T00:00:00Z,0.0,988.68,1952.8,26.0,22.75,82.67,0.93
PEDRO AFONSO,2021-03-01T00:00:00Z,15.4,990.07,1364.01,26.77,22.54,78.62,0.16
PEDRO AFONSO,2021-03-02T00:00:00Z,0.2,989.89,1244.71,26.18,22.35,80.58,0.71
PEDRO AFONSO,2021-03-03T00:00:00Z,6.0,991.01,1685.12,24.5,22.39,88.38,0.14
PEDRO AFONSO,2021-03-04T00:00:00Z,11.2,989.94,1427.07,26.29,22.46,81.46,0.0
PEDRO AFONSO,2021-03-05T00:00:00Z,0.2,990.75,1783.63,27.12,21.98,76.33,0.17
PEDRO AFONSO,2021-03-06T00:00:00Z,0.0,991.33,1911.19,26.79,19.3,68.92,0.32
PEDRO AFONSO,2021-03-07T00:00:00Z,0.0,988.68,1952.8,26.0,22.75,82.67,0.93
PEDRO AFONSO,2021-03-08T00:00:00Z,0.0,990.07,1364.01,26.77,22.54,78.62,0.16
PEDRO AFONSO,2021-03-09T00:00:00Z,0.0,991.34,1834.1,34.46,14.21,31.29,0.33
PEDRO AFONSO,2021-03-10T00:00:00Z,0.0,987.9,1685.12,32.54,20.73,50.43,0.0
PEDRO AFONSO,2021-03-11T00:00:00Z,0.0,991.23,1543.88,26.8,23.03,80.67,0.0
PEDRO AFONSO,2021-03-12T00:00:00Z,0.0,987.4,1001.2,29.0,22.8,70.0,0.0
PEDRO AFONSO,2021-04-01T00:00:00Z,5.2,989.46,1952.8,24.78,21.72,83.96,0.72
PEDRO AFONSO,2021-04-02T00:00:00Z,0.8,989.86,1364.01,26.66,22.6,79.79,1.15
PEDRO AFONSO,2021-04-03T00:00:00Z,13.2,990.62,1947.62,26.88,22.78,80.46,0.06
PEDRO AFONSO,2021-04-04T00:00:00Z,0.0,988.35,1687.54,28.15,23.42,77.62,0.16
PEDRO AFONSO,2021-04-05T00:00:00Z,0.4,990.78,595.51,27.07,21.78,75.54,0.15
PEDRO AFONSO,2021-04-06T00:00:00Z,0.0,991.42,1947.62,27.1,19.99,69.21,0.22
PEDRO AFONSO,2021-04-07T00:00:00Z,0.0,988.68,1952.8,26.0,22.75,82.67,0.93
PEDRO AFONSO,2021-04-08T00:00:00Z,0.0,990.07,1364.01,26.77,22.54,78.62,0.16
PEDRO AFONSO,2021-04-09T00:00:00Z,0.0,990.75,1745.27,32.72,15.8,36.25,0.28
PEDRO AFONSO,2024-12-10T00:00:00Z,0.0,990.33,1660.64,29.44,20.68,63.58,0.37
PEDRO AFONSO,2024-12-11T00:00:00Z,0.2,988.91,1996.37,24.99,21.57,82.62,0.42
PEDRO AFONSO,2024-12-12T00:00:00Z,0.0,987.95,1434.04,28.41,22.48,72.79,0.31
PEDRO AFONSO,2025-01-01T00:00:00Z,0.0,989.0,1750.58,25.71,21.68,80.29,0.15
PEDRO AFONSO,2025-01-02T00:00:00Z,6.6,988.59,918.53,26.85,23.22,82.12,0.47
PEDRO AFONSO,2025-02-01T00:00:00Z,17.2,989.22,1719.17,25.32,23.06,87.67,0.23
PEDRO AFONSO,2025-02-02T00:00:00Z,55.2,988.92,1713.75,24.12,22.65,91.67,0.53
PEDRO AFONSO,2025-03-01T00:00:00Z,0.0,989.51,1641.55,25.93,22.3,81.71,0.42
PEDRO AFONSO,2025-03-02T00:00:00Z,1.4,988.98,1684.59,25.41,21.73,82.0,0.53
PEDRO AFONSO,2025-04-01T00:00:00Z,0.0,988.3,1718.41,27.48,22.95,77.67,0.19
PEDRO AFONSO,2025-04-02T00:00:00Z,26.0,988.96,985.17,25.82,22.22,81.83,0.94
PEDRO AFONSO,2025-05-01T00:00:00Z,12.0,988.8,1539.53,26.52,23.16,82.96,0.39
PEDRO AFONSO,2025-05-02T00:00:00Z,0.2,988.78,1648.1,26.63,21.37,76.21,0.17
PEDRO AFONSO,2025-06-01T00:00:00Z,0.4,989.86,3437.1,25.0,22.37,85.96,0.22
PEDRO AFONSO,2025-06-02T00:00:00Z,0.0,988.36,1894.98,27.88,22.3,74.5,0.33
PEDRO AFONSO,2025-07-01T00:00:00Z,0.0,989.36,129.86,26.24,22.7,82.25,0.07
PEDRO AFONSO,2025-07-02T00:00:00Z,0.0,987.63,1502.84,28.74,22.61,72.46,0.24
PEDRO AFONSO,2025-08-01T00:00:00Z,0.2,989.68,1612.77,25.53,22.73,85.04,0.59
PEDRO AFONSO,2025-08-02T00:00:00Z,15.0,988.34,1628.72,24.86,22.91,89.08,0.45
PEDRO AFONSO,2025-09-01T00:00:00Z,27.8,988.73,1752.71,25.68,22.88,85.33,0.31
PEDRO AFONSO,2025-09-02T00:00:00Z,0.6,989.25,1776.37,24.4,22.52,89.67,0.36
PEDRO AFONSO,2025-10-01T00:00:00Z,10.6,989.02,1143.33,26.23,22.82,83.12,0.16
PEDRO AFONSO,2025-10-02T00:00:00Z,0.0,989.24,1963.17,26.38,22.22,79.88,0.27
PEDRO AFONSO,2025-11-01T00:00:00Z,2.0,989.07,543.61,26.35,23.5,84.75,0.23
PEDRO AFONSO,2025-11-02T00:00:00Z,11.6,988.99,1290.06,24.31,22.96,92.17,0.51
PEDRO AFONSO,2025-12-01T00:00:00Z,5.0,988.85,1752.71,26.55,23.71,85.17,0.66
PEDRO AFONSO,2025-12-02T00:00:00Z,0.8,988.63,753.66,26.15,22.57,82.5,0.29
RIO VERDE,2019-01-01T00:00:00Z,0.4,926.47,1710.13,23.98,19.47,77.62,2.56
RIO VERDE,2019-01-02T00:00:00Z,0.0,926.4,2180.23,27.25,13.88,47.71,2.08
RIO VERDE,2019-01-03T00:00:00Z,4.0,926.68,1707.3,23.6,18.97,76.79,2.44
RIO VERDE,2019-01-04T00:00:00Z,0.0,926.46,1792.15,24.61,17.08,65.75,0.82
RIO VERDE,2019-01-05T00:00:00Z,0.0,927.3,1470.38,23.8,17.95,72.46,1.04
RIO VERDE,2019-01-06T00:00:00Z,0.0,926.88,1586.82,23.43,13.41,55.62,1.63
RIO VERDE,2019-01-07T00:00:00Z,0.0,929.15,1502.86,22.09,11.22,53.46,0.74
RIO VERDE,2019-01-08T00:00:00Z,0.0,927.07,1553.18,24.37,6.95,35.0,2.12
RIO VERDE,2019-01-09T00:00:00Z,0.0,925.82,1513.52,27.59,8.8,32.75,2.53
RIO VERDE,2019-01-10T00:00:00Z,0.0,923.88,1669.85,28.18,14.39,45.75,1.7
RIO VERDE,2019-01-11T00:00:00Z,0.2,925.97,1271.79,24.49,17.2,65.71,1.56
RIO VERDE,2019-01-12T00:00:00Z,0.0,926.65,2092.5,28.25,20.25,62.0,3.6
RIO VERDE,2019-02-01T00:00:00Z,0.0,928.05,1996.9,25.12,19.26,72.17,1.86
RIO VERDE,2019-02-02T00:00:00Z,0.0,926.92,2131.68,26.26,16.69,60.04,2.21
RIO VERDE,2019-02-03T00:00:00Z,55.4,927.6,460.66,21.27,19.16,88.0,1.89
RIO VERDE,2019-02-04T00:00:00Z,0.0,926.27,1761.8,24.75,17.02,64.46,0.88
RIO VERDE,2019-02-05T00:00:00Z,0.0,926.58,1244.97,23.01,18.71,78.75,1.06
RIO VERDE,2019-02-06T00:00:00Z,0.0,927.66,1321.15,23.57,13.95,57.33,1.47
RIO VERDE,2019-02-07T00:00:00Z,0.0,925.48,1570.58,23.02,9.56,45.83,1.79
RIO VERDE,2019-02-08T00:00:00Z,0.0,928.07,1195.03,26.05,7.12,31.46,2.43
RIO VERDE,2019-02-09T00:00:00Z,0.0,926.12,1542.96,25.03,12.9,52.08,1.95
RIO VERDE,2019-02-10T00:00:00Z,4.6,925.27,1136.86,25.52,15.7,56.25,2.35
RIO VERDE,2019-02-11T00:00:00Z,0.0,925.51,1886.21,25.08,16.05,61.5,1.63
RIO VERDE,2019-02-12T00:00:00Z,0.0,926.58,1244.97,23.01,18.71,78.75,1.06
RIO VERDE,2019-03-01T00:00:00Z,1.6,927.03,1738.57,24.57,18.88,72.58,1.05
RIO VERDE,2019-03-02T00:00:00Z,14.0,926.66,1812.97,24.48,16.95,64.46,2.63
RIO VERDE,2019-03-03T00:00:00Z,6.2,926.47,743.21,21.97,19.83,88.17,1.44
RIO VERDE,2019-03-04T00:00:00Z,19.4,925.92,1193.36,23.74,18.85,76.0,1.5
RIO VERDE,2019-03-05T00:00:00Z,0.0,927.33,1205.65,23.53,19.12,77.71,1.77
RIO VERDE,2019-03-06T00:00:00Z,0.0,930.3,1448.01,21.23,15.92,72.33,1.28
RIO VERDE,2019-03-07T00:00:00Z,0.0,924.78,982.55,22.38,9.77,46.29,2.65
RIO VERDE,2019-03-08T00:00:00Z,0.0,931.57,1499.49,17.73,8.27,55.21,2.51
RIO VERDE,2019-03-09T00:00:00Z,1.2,926.6,1235.32,26.86,11.9,44.54,1.58
RIO VERDE,2019-03-10T00:00:00Z,2.0,926.38,1560.45,24.69,16.03,62.08,2.13
RIO VERDE,2019-03-11T00:00:00Z,0.0,923.97,1567.49,25.88,17.12,59.42,2.01
RIO VERDE,2019-03-12T00:00:00Z,0.0,926.58,1244.97,23.01,18.71,78.75,1.06
RIO VERDE,2019-04-01T00:00:00Z,13.4,927.09,1218.13,23.3,19.05,78.79,1.25
RIO VERDE,2019-04-02T00:00:00Z,16.0,926.37,1817.58,23.65,17.25,71.04,2.51
RIO VERDE,2019-04-03T00:00:00Z,11.0,926.59,967.12,22.03,19.85,87.71,2.22
RIO VERDE,2019-04-04T00:00:00Z,0.0,924.18,1344.61,23.47,19.84,81.79,1.5
RIO VERDE,2019-04-05T00:00:00Z,0.0,928.95,947.72,22.55,19.18,82.0,1.18
RIO VERDE,2019-04-06T00:00:00Z,0.0,932.57,1282.03,18.56,14.03,76.96,1.42
RIO VERDE,2019-04-07T00:00:00Z,0.0,925.5,610.42,22.35,11.33,50.67,2.7
RIO VERDE,2019-04-08T00:00:00Z,0.0,933.25,1340.43,15.83,7.93,62.62,1.92
RIO VERDE,2019-04-09T00:00:00Z,0.0,928.31,1712.94,26.34,12.18,48.5,1.44
RIO VERDE,2019-04-10T00:00:00Z,0.0,924.99,1885.64,26.95,12.4,49.0,2.12
RIO VERDE,2019-04-11T00:00:00Z,0.2,923.35,1405.49,25.84,17.76,64.12,1.95
RIO VERDE,2019-04-12T00:00:00Z,0.0,926.58,1244.97,23.01,18.71,78.75,1.06
RIO VERDE,2019-05-01T00:00:00Z,3.0,927.61,853.57,21.78,19.4,86.75,1.37
RIO VERDE,2019-05-02T00:00:00Z,8.2,925.64,1381.58,23.52,18.24,74.67,1.38
RIO VERDE,2019-05-03T00:00:00Z,1.0,928.44,2060.3,23.1,18.21,76.25,2.51
RIO VERDE,2019-05-04T00:00:00Z,0.0,925.63,1091.93,23.65,20.11,81.12,2.4
RIO VERDE,2019-05-05T00:00:00Z,0.0,928.35,1586.32,23.98,19.39,77.62,1.53
RIO VERDE,2019-05-06T00:00:00Z,0.0,931.97,1675.78,17.92,10.0,64.21,1.03
RIO VERDE,2019-05-07T00:00:00Z,0.0,929.42,529.25,19.79,14.96,74.08,1.97
RIO VERDE,2019-05-08T00:00:00Z,0.0,933.68,1388.89,17.33,11.65,71.42,2.57
RIO VERDE,2019-05-09T00:00:00Z,0.0,928.95,1747.58,28.31,6.51,29.46,1.97
RIO VERDE,2019-05-10T00:00:00Z,0.0,923.7,1892.65,27.36,11.91,41.62,2.53
RIO VERDE,2019-05-11T00:00:00Z,12.4,924.75,1101.85,24.21,18.2,70.46,1.84
RIO VERDE,2019-05-12T00:00:00Z,0.0,926.0,3246.4,28.3,21.1,65.0,3.9
RIO VERDE,2019-06-01T00:00:00Z,0.4,926.95,1392.99,22.19,18.86,82.33,2.48
RIO VERDE,2019-06-02T00:00:00Z,0.0,925.24,1436.07,23.46,18.69,76.83,2.82
RIO VERDE,2019-06-03T00:00:00Z,0.0,928.54,1817.4,23.99,18.61,73.62,2.45
RIO VERDE,2019-06-04T00:00:00Z,0.2,927.06,1244.64,23.14,19.7,82.17,2.07
RIO VERDE,2019-06-05T00:00:00Z,1.2,928.97,1345.96,23.4,19.38,79.83,1.25
RIO VERDE,2019-06-06T00:00:00Z,0.2,930.46,1649.35,18.12,10.39,64.96,1.81
RIO VERDE,2019-06-07T00:00:00Z,0.0,933.26,1651.5,13.96,4.76,57.25,1.85
RIO VERDE,2019-06-08T00:00:00Z,0.0,933.93,1371.38,19.72,12.98,66.88,2.15
RIO VERDE,2019-06-09T00:00:00Z,0.0,929.09,1731.85,26.76,6.82,32.42,3.05
RIO VERDE,2019-06-10T00:00:00Z,1.0,925.55,1075.69,23.58,17.54,70.17,1.82
RIO VERDE,2019-06-11T00:00:00Z,15.6,925.74,991.71,23.38,19.3,79.0,1.83
RIO VERDE,2019-06-12T00:00:00Z,0.0,925.1,1639.1,28.1,21.5,67.0,1.8
RIO VERDE,2019-07-01T00:00:00Z,0.0,926.47,2216.01,24.33,18.01,70.08,2.41
RIO VERDE,2019-07-02T00:00:00Z,15.0,924.12,1159.32,23.04,19.87,83.04,1.87
RIO VERDE,2019-07-03T00:00:00Z,0.0,928.52,1776.83,24.26,17.82,69.62,2.07
RIO VERDE,2019-07-04T00:00:00Z,0.0,928.05,954.76,23.55,20.27,82.67,1.08
RIO VERDE,2019-07-05T00:00:00Z,0.0,927.85,1142.68,23.37,18.35,75.42,1.4
RIO VERDE,2019-07-06T00:00:00Z,0.0,930.31,1343.35,19.92,12.05,62.92,1.75
RIO VERDE,2019-07-07T00:00:00Z,0.0,933.09,1949.83,13.21,-2.44,39.28,1.62
RIO VERDE,2019-07-08T00:00:00Z,0.0,933.86,1638.97,21.48,11.91,58.79,2.64
RIO VERDE,2019-07-09T00:00:00Z,0.0,930.36,1745.72,26.8,8.17,31.88,3.79
RIO VERDE,2019-07-10T00:00:00Z,1.8,926.11,1427.41,23.71,17.39,71.33,1.22
RIO VERDE,2019-07-11T00:00:00Z,3.4,924.82,1469.6,23.2,18.98,79.75,0.98
RIO VERDE,2019-07-12T00:00:00Z,0.0,925.2,2159.35,27.7,20.3,64.5,1.35
RIO VERDE,2019-08-01T00:00:00Z,0.0,927.88,2202.18,25.51,17.81,65.58,1.97
RIO VERDE,2019-08-02T00:00:00Z,0.0,923.94,1546.25,24.34,20.45,79.83,1.53
RIO VERDE,2019-08-03T00:00:00Z,0.0,928.05,1745.75,24.45,18.89,73.58,1.18
RIO VERDE,2019-08-04T00:00:00Z,15.8,927.77,870.52,21.82,19.72,88.29,1.18
RIO VERDE,2019-08-05T00:00:00Z,0.0,927.65,1511.19,24.19,18.54,72.96,1.54
RIO VERDE,2019-08-06T00:00:00Z,0.0,930.77,1541.65,20.26,11.61,60.83,1.0
RIO VERDE,2019-08-07T00:00:00Z,0.0,932.28,1644.78,17.58,2.89,39.65,2.14
RIO VERDE,2019-08-08T00:00:00Z,0.0,933.45,1672.17,22.15,8.37,45.67,1.9
RIO VERDE,2019-08-09T00:00:00Z,0.0,931.11,1771.55,26.91,10.32,38.25,2.7
RIO VERDE,2019-08-10T00:00:00Z,0.6,926.67,621.96,22.02,18.6,81.38,1.09
RIO VERDE,2019-08-11T00:00:00Z,17.0,924.47,1138.94,23.2,19.33,80.08,1.51
RIO VERDE,2019-08-12T00:00:00Z,0.0,924.47,1139.94,23.2,19.33,81.08,2.51
RIO VERDE,2019-09-01T00:00:00Z,0.0,926.03,2044.57,25.67,17.93,64.21,2.68
PEDRO AFONSO,2023-01-02T00:00:00Z,0.0,990.52,1718.41,25.55,23.52,89.04,0.05
PEDRO AFONSO,2023-01-03T00:00:00Z,9.2,991.13,1684.59,26.21,23.14,84.46,0.24
PEDRO AFONSO,2023-01-04T00:00:00Z,0.0,990.52,1718.41,25.55,23.52,89.04,0.05
PEDRO AFONSO,2023-01-05T00:00:00Z,5.2,991.71,985.17,25.54,22.63,85.08,0.34
PEDRO AFONSO,2023-01-06T00:00:00Z,0.0,992.48,1539.53,27.6,21.02,71.42,0.06
PEDRO AFONSO,2023-01-07T00:00:00Z,0.0,992.21,1648.1,26.95,17.63,62.83,0.39
PEDRO AFONSO,2023-01-08T00:00:00Z,0.0,993.98,3437.1,28.61,16.71,53.79,0.69
PEDRO AFONSO,2023-01-09T00:00:00Z,20.0,991.65,1894.98,25.94,21.91,79.79,0.43
PEDRO AFONSO,2023-01-10T00:00:00Z,0.0,987.9,129.86,30.44,21.37,63.33,0.66
PEDRO AFONSO,2023-01-11T00:00:00Z,0.0,986.49,1502.84,30.65,20.95,60.04,1.1
PEDRO AFONSO,2023-01-12T00:00:00Z,2.8,988.82,1612.77,27.36,23.13,78.92,0.71
PEDRO AFONSO,2023-02-01T00:00:00Z,0.0,990.74,1474.08,28.02,23.38,78.5,0.11
PEDRO AFONSO,2023-02-02T00:00:00Z,0.0,993.11,1182.28,27.08,18.98,65.88,0.42
PEDRO AFONSO,2023-02-03T00:00:00Z,0.0,989.37,1776.37,27.33,23.09,79.12,0.39
PEDRO AFONSO,2023-02-04T00:00:00Z,0.0,989.8,1143.33,26.84,22.43,79.38,0.15
PEDRO AFONSO,2023-02-05T00:00:00Z,0.0,990.69,1963.17,26.15,22.48,82.0,0.0
PEDRO AFONSO,2023-02-06T00:00:00Z,0.0,990.55,543.61,27.77,20.67,70.46,0.24
PEDRO AFONSO,2023-02-07T00:00:00Z,0.0,991.26,1290.06,27.41,16.89,57.71,0.26
PEDRO AFONSO,2023-02-08T00:00:00Z,0.0,993.62,1752.71,27.24,14.95,52.79,0.55
PEDRO AFONSO,2023-02-09T00:00:00Z,2.4,991.22,753.66,26.04,22.66,82.42,0.12
PEDRO AFONSO,2023-02-10T00:00:00Z,0.0,986.84,961.87,30.97,21.56,61.08,1.18
PEDRO AFONSO,2023-02-11T00:00:00Z,0.0,987.54,1765.83,27.41,22.4,74.38,1.1
PEDRO AFONSO,2023-02-12T00:00:00Z,23.2,988.78,1628.5,26.91,22.83,79.67,0.53
PEDRO AFONSO,2023-03-01T00:00:00Z,0.0,990.74,1474.08,28.02,23.38,78.5,0.11
PEDRO AFONSO,2023-03-02T00:00:00Z,0.0,993.11,1182.28,27.08,18.98,65.88,0.42
PEDRO AFONSO,2023-03-03T00:00:00Z,2.8,989.11,1712.88,26.1,22.77,82.58,0.27
PEDRO AFONSO,2023-03-04T00:00:00Z,4.8,990.43,968.85,24.45,21.89,86.12,0.44
PEDRO AFONSO,2023-03-05T00:00:00Z,1.2,990.31,1745.15,26.77,23.3,82.5,0.25
PEDRO AFONSO,2023-03-06T00:00:00Z,0.0,990.26,1080.97,27.84,20.25,67.79,0.47
PEDRO AFONSO,2023-03-07T00:00:00Z,0.0,991.48,1244.71,26.71,16.91,61.79,0.1
PEDRO AFONSO,2023-03-08T00:00:00Z,0.0,992.74,1685.12,28.35,16.12,53.12,0.38
PEDRO AFONSO,2023-03-09T00:00:00Z,0.0,990.67,1427.07,28.0,20.07,69.58,0.43
PEDRO AFONSO,2023-03-10T00:00:00Z,0.0,986.79,1783.63,30.34,21.72,62.38,0.82
PEDRO AFONSO,2023-03-11T00:00:00Z,12.0,988.13,1911.19,27.37,21.58,73.54,1.12
PEDRO AFONSO,2023-03-12T00:00:00Z,11.8,988.79,1777.31,25.45,23.18,88.12,0.4
